Time_s,Torque_Ideal_pu,Torque_3P_pu
1.3813813813813813,1.0,0.9287061664658365
1.3863863863863863,1.0,0.9262288595700336
1.3913913913913913,1.0,0.9237778157074046
1.3963963963963963,1.0,0.9213539074664152
1.4014014014014013,1.0,0.9189579977750639
1.4064064064064064,1.0,0.9165909395936729
1.4114114114114114,1.0,0.9142535756112281
1.4164164164164164,1.0,0.9119467379453772
1.4214214214214214,1.0,0.9096712478461886
1.4264264264264264,1.0,0.9074279154037816
1.4314314314314314,1.0,0.9052175392599292
1.4364364364364364,1.0,0.9030409063237346
1.4414414414414414,1.0,0.9008987914914877
1.4464464464464464,1.0,0.8987919573707961
1.4514514514514514,1.0,0.8967211540090911
1.4564564564564564,1.0,0.8946871186266067
1.4614614614614614,1.0,0.8926905753539227
1.4664664664664664,1.0,0.8907322349741709
1.4714714714714714,1.0,0.88881279466999
1.4764764764764764,1.0,0.8869329377753246
1.4814814814814814,1.0,0.8850933335321532
1.4864864864864864,1.0,0.8832946368522341
1.4914914914914914,1.0,0.881537488083951
1.4964964964964964,1.0,0.8798225127843464
1.5015015015015014,1.0,0.8781503214964171
1.5065065065065064,1.0,0.8765215095317582
1.5115115115115114,1.0,0.8749366567586272
1.5165165165165164,1.0,0.8733963273955074
1.5215215215215214,1.0,0.871901069810242
1.5265265265265264,1.0,0.8704514163248109
1.5315315315315314,1.0,0.8690478830258217
1.5365365365365364,1.0,0.8676909695807783
1.5415415415415414,1.0,0.8663811590601957
1.5465465465465464,1.0,0.8651189177656244
1.5515515515515514,1.0,0.8639046950636433
1.5565565565565564,1.0,0.8627389232258821
1.5615615615615615,1.0,0.8616220172751297
1.5665665665665665,1.0,0.8605543748375835
1.5715715715715715,1.0,0.8595363760012911
1.5765765765765765,1.0,0.8585683831808374
1.5815815815815815,1.0,0.8576507409883212
1.5865865865865865,1.0,0.856783776110672
1.5915915915915915,1.0,0.8559677971933466
1.5965965965965965,1.0,0.8552030947304494
1.6016016016016015,1.0,0.8544899409613149
1.6066066066066067,1.0,0.8538285897735876
1.6116116116116117,1.0,0.853219276612837
1.6166166166166167,1.0,0.8526622183987378
1.6216216216216217,1.0,0.8521576134478437
1.6266266266266267,1.0,0.8517056414029867
1.6316316316316317,1.0,0.8513064631693217
1.6366366366366367,1.0,0.8509602208570446
1.6416416416416417,1.0,0.8506670377307988
1.6466466466466467,1.0,0.850427018165793
1.6516516516516517,1.0,0.8502402476106425
1.6566566566566567,1.0,0.850106792556949
1.6616616616616617,1.0,0.850026700515629
1.6666666666666667,1.0,0.85
1.6716716716716717,1.0,0.850026700515629
1.6766766766766767,1.0,0.850106792556949
1.6816816816816818,1.0,0.8502402476106425
1.6866866866866868,1.0,0.850427018165793
1.6916916916916918,1.0,0.8506670377307988
1.6966966966966968,1.0,0.8509602208570446
1.7017017017017018,1.0,0.8513064631693217
1.7067067067067068,1.0,0.8517056414029867
1.7117117117117118,1.0,0.8521576134478438
1.7167167167167168,1.0,0.8526622183987378
1.7217217217217218,1.0,0.853219276612837
1.7267267267267268,1.0,0.8538285897735876
1.7317317317317318,1.0,0.8544899409613149
1.7367367367367368,1.0,0.8552030947304495
1.7417417417417418,1.0,0.8559677971933466
1.7467467467467468,1.0,0.856783776110672
1.7517517517517518,1.0,0.8576507409883213
1.7567567567567568,1.0,0.8585683831808374
1.7617617617617618,1.0,0.8595363760012912
1.7667667667667668,1.0,0.8605543748375835
1.7717717717717718,1.0,0.8616220172751298
1.7767767767767768,1.0,0.8627389232258822
1.7817817817817818,1.0,0.8639046950636434
1.7867867867867868,1.0,0.8651189177656246
1.7917917917917918,1.0,0.8663811590601957
1.7967967967967968,1.0,0.8676909695807784
1.8018018018018018,1.0,0.8690478830258218
1.8068068068068068,1.0,0.8704514163248109
1.8118118118118118,1.0,0.871901069810242
1.8168168168168168,1.0,0.8733963273955075
1.8218218218218218,1.0,0.8749366567586273
1.8268268268268268,1.0,0.8765215095317583
1.8318318318318318,1.0,0.8781503214964171
1.8368368368368369,1.0,0.8798225127843464
1.8418418418418419,1.0,0.8815374880839512
1.8468468468468469,1.0,0.8832946368522341
1.8518518518518519,1.0,0.8850933335321534
1.8568568568568569,1.0,0.8869329377753246
1.8618618618618619,1.0,0.8888127946699901
1.8668668668668669,1.0,0.890732234974171
1.8718718718718719,1.0,0.8926905753539227
1.8768768768768769,1.0,0.8946871186266067
1.8818818818818819,1.0,0.8967211540090912
1.8868868868868869,1.0,0.8987919573707962
1.8918918918918919,1.0,0.9008987914914879
1.896896896896897,1.0,0.9030409063237347
1.901901901901902,1.0,0.9052175392599293
1.906906906906907,1.0,0.9074279154037819
1.911911911911912,1.0,0.9096712478461886
1.916916916916917,1.0,0.9119467379453773
1.921921921921922,1.0,0.9142535756112282
1.926926926926927,1.0,0.9165909395936729
1.931931931931932,1.0,0.918957997775064
